"Id","Org_name","Grants funded","Grants received","Address","EIN","NTEE"
"360","Michigan Women's Foundation","","263500","Detroit, MI
United States","","Human Services » Fundraising and/or Fund Distribution"
"345","Michigan Future, Inc","","1625000","Detroit, MI
United States","","Unknown » Unknown N.E.C."
"400","Old Newsboys' Goodfellows Fund of Detroit","","240395","Detroit, MI
United States","","Public, Society Benefit » Public, Society Benefit - Multipurpose and Other N.E.C., Human Services » Family Services, Youth Development » Other Youth Development N.E.C."
"455","Skillman Scholars Program - Individual Skillman College Scholarships","","28142","Detroit, MI
United States","","Educational Institutions » Scholarships, Student Financial Aid, Awards"
"440","Royal Transportation","","9099","Detroit, MI
United States","",""
"439","Rosa L. Parks Scholarship Foundation, Inc","","58532","Detroit, MI
United States","","Educational Institutions » Scholarships, Student Financial Aid, Awards"
"438","Ronald McDonald House Charities of Southeastern Michigan","","1000","Detroit, MI
United States","","Health - General and Rehabilitative » Patient Services - Entertainment, Recreation"
"436","Rhiza Food Company","","2081","Detroit, MI
United States","",""
"435","Restaurant Opportunities Center United, Inc","","685000","Detroit, MI
United States","","Civil Rights, Social Action, Advocacy » Civil Rights, Advocacy for Specific Groups"
"434","Replanting Roots","","100455","Detroit, MI
United States","273073516","Crime, Legal Related » Rehabilitation Services for Offenders"
"433","University Musical Society","","50000","Detroit, MI
United States","381545881","Arts, Culture, and Humanities » Performing Arts, Arts, Culture, and Humanities » Arts Education/Schools, Arts, Culture, and Humanities » Arts, Cultural Organizations - Multipurpose"
"432","Renaissance High School ","","10000","Detroit, MI
United States","","Educational Institutions » Student Services and Organizations"
"431","Rehabilitation Institute, Inc","","1000","Detroit, MI
United States","","Health - General and Rehabilitative » Rehabilitative Medical Services"
"430","Regents of the University of Michigan","","2975860","Detroit, MI
United States","","Health - General and Rehabilitative » Community Health Systems"
"429","Rebirth, Inc","","3500","Detroit, MI
United States","","Arts, Culture, and Humanities » Other Art, Culture, Humanities Organizations/Services"
"441","Ruth Ellis Center, Inc","","569458","Highland Park, MI
United States","","Mental Health, Crisis Intervention » Counseling Support Groups, Housing, Shelter » Other Housing Support Services, Human Services » Human Services - Multipurpose and Other N.E.C."
"442","Sacred Heart Major Seminary Foundation","","30335","Detroit, MI
United States","",""
"453","Sisters Acquiring Financial Empowerment","","4000","17171 HUNTINGTON RD
DETROIT, MI 48219
United States","","Human Services » Family Violence Shelters and Services, Employment, Job Related » Employment Procurement Assistance and Job Training, Human Services » Financial Counseling, Money Management"
"452","Sickle Cell Disease Association of America Michigan Chapter, Inc","","226000","Detroit, MI
United States","","Health - General and Rehabilitative » Alliance/Advocacy Organizations, Disease, Disorders, Medical Disciplines » Birth Defects, Genetic Diseases"
"451","Shorebank Enterprise Detroit","","600000","Detroit, MI
United States","","Community Improvement, Capacity Building » Management Services for Small Business/Entrepreneurs"
"450","Shoot Film, Not People","","1000","Detroit, MI
United States","",""
"449","SER Metro Detroit Jobs for Progress, Inc","","3864750","9301 MICHIGAN AVE.
DETROIT, MI 48210
United States","","Employment, Job Related » Employment Procurement Assistance and Job Training, Employment, Job Related » Employment Training, Youth Development » Business, Youth Development"
"448","Seeding a Neighborhood Association","","444","Detroit, MI
United States","",""
"447","Schools for the Future: Developing New High School Pathways and Innovations for At-Risk and Struggling Students","","493000","Detroit, MI
United States","",""
"446","School District of the City of Detroit","","25000","Detroit, MI
United States","","Educational Institutions » Single Organization Support"
"445","Scarab Club","","90000","Detroit, MI
United States","","Arts, Culture, and Humanities » Arts, Cultural Organizations - Multipurpose"
"444","SAY Detroit","","5000","Detroit, MI
United States","","Housing, Shelter » Fundraising and/or Fund Distribution"
"443","Samaritan Center","","300000","Detroit, MI
United States","","Community Improvement, Capacity Building » Community/Neighborhood Development, Improvement"
"428","Rebel Nell","","1466","Detroit, MI
United States","",""
"427","Random Acts of Culture: Detroit - Sphinx Organization","","30000","Detroit, MI
United States","",""
"426","Racquet Up Detroit","","42350","Detroit, MI
United States","","Recreation, Sports, Leisure, Athletics » Football Clubs/Leagues"
"412","Plowshares Theatre Company","","125000","Detroit, MI
United States","","Arts, Culture, and Humanities » Theatre"
"411","Pewabic Society, Inc","","350775","Detroit, MI
United States","","Arts, Culture, and Humanities » Children's Museums, Arts, Culture, and Humanities » Arts Education/Schools, Arts, Culture, and Humanities » Science & Technology Museums"
"410","Pewabic Pottery","","225000","Detroit, MI
United States","",""
"409","People's Community Services of Metropolitan Detroit","","396067","Detroit, MI
United States","","Human Services » Human Service Organizations"
"408","People of Detroit Photodocumentary","","1000","Detroit, MI
United States","",""
"407","Payne-Pulliam School of Trade and Commerce","","1354855","Detroit, MI
United States","382030679","Educational Institutions » Vocational Technical"
"406","Pay it Forward Initiative","","10810","Detroit, MI
United States","","Employment, Job Related » Employment Training"
"405","Our Lady Gate of Heaven Church","","25000","Detroit, MI
United States","",""
"404","Optimist Club Foundation of Central Detroit","","1500","Detroit, MI
United States","382832969","Philanthropy, Voluntarism, and Grantmaking » Other Philanthropy, Voluntarism, and Grantmaking Foundations N.E.C."
"403","Ophthalmology Clinic","","735","Detroit, MI
United States","",""
"402","Operation Get Down","","2954985","Detroit, MI
United States","","Mental Health, Crisis Intervention » Alcohol, Drug, and Substance Abuse, Dependency, Prevention and Treatment"
"413","PolicyLink","","423250","Detroit, MI
United States","","Community Improvement, Capacity Building » Community Coalitions"
"414","Power House Productions","","65000","Detroit, MI
United States","","Community Improvement, Capacity Building » Economic Development"
"425","Rackham Symphony Choir","","41000","Detroit, MI
United States","","Arts, Culture, and Humanities » Singing Choral, Arts, Culture, and Humanities » Music, Arts, Culture, and Humanities » Film, Video"
"424","Quality Behavioral Health","","903257","Detroit, MI
United States","","Health - General and Rehabilitative » Hospitals and Primary Medical Care Facilities"
"423","PuppetART","","89000","Detroit, MI
United States","383279650","Arts, Culture, and Humanities » Theatre, Arts, Culture, and Humanities » Performing Arts, Arts, Culture, and Humanities » Art Museums, Arts, Culture, and Humanities"
"422","Public School Academies of Detroit","","298620","Detroit, MI
United States","",""
"421","Province of St Joseph of the Capuchin Order","","329181","Detroit, MI
United States","","Religion, Spiritual Development » Roman Catholic, Human Services » Human Services - Multipurpose and Other N.E.C."
"420","Promise Village Home for Children","","2000","Detroit, MI
United States","","Human Services » Children's and Youth Services"
"419","Project SEED, Inc","","175000","Detroit, MI
United States","","Educational Institutions » Educational Services and Schools - Other"
"418","Project for Public Spaces, Inc","","7000","Detroit, MI
United States","","Environmental Quality Protection, Beautification » Alliance/Advocacy Organizations"
"417","Pro-Literacy Detroit","","10000","Detroit, MI
United States","","Educational Institutions » Adult, Continuing Ed"
"416","Prevention Network","","1700000","Detroit, MI
United States","","Human Services » Human Services - Multipurpose and Other N.E.C., Community Improvement, Capacity Building » Community Coalitions"
"415","Prevailing Community Development Corporation","","185000","Detroit, MI
United States","","Community Improvement, Capacity Building » Community/Neighborhood Development, Improvement"
"401","One of Us, Inc","","150000","Detroit, MI
United States","","Educational Institutions » Education N.E.C."
"285","Jackets for Jobs, Inc","","191360","Detroit, MI
United States","","Employment, Job Related » Employment Procurement Assistance and Job Training"
"270","Holy Name Church","","7050","Detroit, MI
United States","","Religion, Spiritual Development » Christian"
"269","Holy Cross Children's Services","","66667","Detroit, MI
United States","","Human Services » Children's and Youth Services"
"268","Hilberry Theatre","","50000","Detroit, MI
United States","",""
"267","Highland Park Hoop House ","","375","Highland Park, MI
United States","",""
"266","Heritage Works","","183000","Detroit, MI
United States","","Youth Development » Youth Development Programs, Arts, Culture, and Humanities » Cultural/Ethnic Awareness, Arts, Culture, and Humanities » Performing Arts"
"265","Her Detroit ","","1000","Detroit, MI
United States","",""
"262","Help People See Maggie Lee","","947","Detroit, MI
United States","",""
"261","Heifer Project International, Inc","","1500","Detroit, MI
United States","","International, Foreign Affairs, and National Security » International Agricultural Development, Agriculture, Food, Nutrition » Agricultural Programs, Animal Related » Animal Related Activities N.E.C."
"260","Heidelberg Project","","335102","Detroit, MI
United States","","Community Improvement, Capacity Building » Urban, Community, Arts, Culture, and Humanities » Arts Service Activities/Organizations, Arts, Culture, and Humanities » Visual Arts Organizations"
"259","Heat and Warmth Fund (THAW)","","999496","Detroit, MI
United States","","Housing, Shelter » Housing Expense Reduction Support, Rent Assistance"
"258","Heartline, Inc","","248006","Detroit, MI
United States","","Mental Health, Crisis Intervention » Hot Line, Crisis Intervention"
"271","Hope Hospice and Community Services, Inc","","2000","Detroit, MI
United States","","Human Services » Hospice, Health - General and Rehabilitative » Public Health Programs"
"272","Horatio Williams Foundation","","5800","Detroit, MI
United States","","Youth Development » Youth Development Programs, Educational Institutions » Elementary, Secondary Ed, Recreation, Sports, Leisure, Athletics » Basketball"
"284","Invest Detroit Foundation (IDF)","","15040000","600 RENAISSANCE CENTER  STE 1710
DETROIT, MI 48243
United States","","Community Improvement, Capacity Building » Economic Development"
"283","International Institute of Metropolitan Detroit, Inc","","482904","Detroit, MI
United States","","Arts, Culture, and Humanities » Arts Council/Agency"
"282","International Institute Foundation","","5077","1289 Water Cliff Dr
Bloomfld Hills, MI 48302
United States","383134046","Arts, Culture, and Humanities » Arts Council/Agency, Arts, Culture, and Humanities"
"281","Institute for Research and Reform in Education, Inc","","1477942","Detroit, MI
United States","","Social Science Research Institutes » Social Science Research Institutes, Services N.E.C."
"280","InsideOut Literary Arts Project","","654900","Detroit, MI
United States","","Arts, Culture, and Humanities » Arts Education/Schools"
"279","Inside Southwest Detroit: Resident Interviews","","1000","Detroit, MI
United States","",""
"278","Inland Press","","6574","Detroit, MI
United States","","Arts, Culture, and Humanities » Printing, Publishing"
"277","Independent Sector","","7000","Detroit, MI
United States","",""
"276","iCritic Detroit","","57500","Detroit, MI
United States","",""
"275","I Am Young Detroit 2.0 & Cityspotters","","1000","Detroit, MI
United States","",""
"273","Hospice of Michigan, Inc","","184120","Detroit, MI
United States","","Human Services » Hospice, Health - General and Rehabilitative » Public Health Programs"
"257","Hatch Detroit","","50000","Detroit, MI
United States","","Community Improvement, Capacity Building » Urban, Community"
"256","Harriet Tubman Center, Inc","","1279378","Detroit, MI
United States","","Educational Institutions » Educational Services and Schools - Other"
"255","Harriet Tubman Center for Recruitment and Development of Organizers","","365000","Detroit, MI
United States","","Educational Institutions » Educational Services and Schools - Other"
"241","Girls Who Code","","435000","Detroit, MI
United States","","Human Services » Children's and Youth Services"
"240","Girl Scouts of Southeastern Michigan","","123100","Detroit, MI
United States","","Youth Development » Girl Scouts"
"239","Get Fresh Cart","","670","Detroit, MI
United States","",""
"238","Generation of Promise Program","","50000","Detroit, MI
United States","","Educational Institutions » Education N.E.C."
"237","Funders Network for Smart Growth & Liveable Communities","","5000","Detroit, MI
United States","",""
"236","Friends School in Detroit","","140170","Detroit, MI
United States","","Arts, Culture, and Humanities » Arts Education/Schools"
"235","Friends of Belle Isle","","300000","Detroit, MI
United States","","Community Improvement, Capacity Building » Community/Neighborhood Development, Improvement"
"234","Friends of Assumption Foundation, Inc","","2018","Detroit, MI
United States","","Educational Institutions » Education N.E.C."
"233","Freelance Photography","","1400","Detroit, MI
United States","",""
"232","Freedom Institute for Economic, Social Justice and Political Empowerment","","200000","Detroit, MI
United States","","Civil Rights, Social Action, Advocacy » Civil Rights, Social Action, Advocacy N.E.C."
"231","Free Press Charities, Inc","","35500","Detroit, MI
United States","","Community Improvement, Capacity Building » Urban, Community"
"242","Gleaners Community Food Bank, Inc","","3688255","Detroit, MI
United States","","Agriculture, Food, Nutrition » Food Service, Free Food Distribution Programs, Agriculture, Food, Nutrition » Food Banks, Food Pantries"
"243","Goodwill Industries of Greater Detroit","","1845566","Detroit, MI 48208
United States","381362823","Human Services » Human Service Organizations, Human Services » Developmentally Disabled Services/Centers, Human Services"
"254","Habitat for Humanity Metro Detroit","","362013","Detroit, MI
United States","","Housing, Shelter » Housing Development, Construction, Management"
"253","Greening of Detroit","","3030460","Detroit, MI
United States","","Environmental Quality Protection, Beautification » Environmental Beautification"
"252","Green Place Detroit","","8500","Detroit, MI
United States","","Youth Development » Community Service Clubs, Youth Development"
"251","Green Door Initiative","","60000","Detroit, MI
United States","","Environmental Quality Protection, Beautification » Alliance/Advocacy Organizations"
"250","Greater New Mt Moriah Baptist Church","","1500","Detroit, MI
United States","",""
"249","Greater Detroit Agency for the Blind and Visually Impaired","","215275","Detroit, MI
United States","","Disease, Disorders, Medical Disciplines » Eye Diseases, Blindness, & Vision Impairment"
"248","Great Lakes Environmental Law Center","","75000","Detroit, MI
United States","","Environmental Quality Protection, Beautification » Environmental Quality Protection and Beautification N.E.C."
"247","Great Lakes Chamber Music Festival - Detroit Chamber Winds","","43494","Detroit, MI
United States","","Arts, Culture, and Humanities » Music"
"246","Grandmont Rosedale: Love Where You Live Project","","1000","Detroit, MI
United States","",""
"245","Grandmont Rosedale Development Corporation","","1013064","Detroit, MI
United States","","Housing, Shelter » Housing Rehabilitation, Community Improvement, Capacity Building » Community Coalitions, Community Improvement, Capacity Building » Urban, Community"
"244","Grace Episcopal Church","","40000","Detroit, MI
United States","","Religion, Spiritual Development » Protestant"
"230","Frederick Douglass College Prep Academy","","14700","2001 W. Warren
Detroit, MI 48202
United States","","Educational Institutions » Secondary/High School"
"286","James Tatum Foundation for the Arts, Inc","","1000","Detroit, MI
United States","","Community Improvement, Capacity Building » Community Coalitions"
"344","Michigan Community Resources","","900000","Detroit, MI
United States","","Crime, Legal Related » Legal Services"
"329","Mariners Inn","","546269","Detroit, MI
United States","","Housing, Shelter » Other Housing, Shelter N.E.C., Human Services » Human Service Organizations, Human Services » Homeless Services/Centers"
"328","Manna Community Meals","","11361","Detroit, MI
United States","","Agriculture, Food, Nutrition » Food Banks, Food Pantries"
"327","Man Power Mentoring, Inc","","109394","Detroit, MI
United States","","Human Services » Human Service Organizations"
"326","M.O.O.R.E. Community Council, Inc","","60000","2990 W Grand Blvd
Detroit, MI 48202
United States","","Community Improvement, Capacity Building » Community/Neighborhood Development, Improvement"
"325","Loyola High School","","67634","Detroit, MI
United States","","Educational Institutions » Secondary/High School, Educational Institutions » Single Organization Support"
"324","Loki Films LLC","","250000","Detroit, MI
United States","",""
"323","Local Initiatives Support Corporation (LISC)","","5307000","Detroit, MI
United States","","Community Improvement, Capacity Building » Community/Neighborhood Development, Improvement, Community Improvement, Capacity Building » Economic Development, Community Improvement, Capacity Building » Community Improvement, Capacity Building N.E.C."
"322","LocalData","","300000","Detroit, MI
United States","",""
"321","Living Cities, Inc","","3340000","Detroit, MI
United States","","Human Services » Personal Social Services"
"320","Living Arts","","669483","Detroit, MI
United States","","Youth Development » Other Youth Development N.E.C., Arts, Culture, and Humanities » Dance"
"319","Love N Kindness CDC","","97969","12249 Camden St
Detroit, MI 48213
United States","270858135","Housing, Shelter » Low-Cost Temporary Housing (includes Youth Hostels), Housing, Shelter"
"330","Marygrove College","","2761922","Detroit, MI
United States","","Educational Institutions » Undergraduate College (4-year)"
"331","Matrix Human Services","","2579712","Detroit, MI
United States","","Human Services » Human Service Organizations, Human Services » Services to Promote the Independence of Specific Populations, Human Services » Children's and Youth Services"
"343","Michigan Colleges Foundation","","2500","Detroit, MI
United States","","Educational Institutions » Undergraduate College (4-year)"
"342","Michigan Coalition for Human Rights","","1000","Detroit, MI
United States","","Civil Rights, Social Action, Advocacy » Alliance/Advocacy Organizations"
"341","MI*Voice","","100000","Detroit, MI
United States","",""
"340","Metropolitan United Methodist Church","","7200","Detroit, MI
United States","",""
"339","Metropolitan Organizing Strategy Enabling Strength (MOSES)","","1535700","Detroit, MI 48226
United States","383357583","Community Improvement, Capacity Building » Community/Neighborhood Development, Improvement, Community Improvement, Capacity Building"
"338","Metropolitan Affairs Coalition","","59000","Detroit, MI
United States","","Community Improvement, Capacity Building » Urban, Community"
"337","Metro Detroit AFL-CIO Joint Council","","92750","Detroit, MI
United States","","Employment, Job Related » Labor Unions/Organizations"
"336","Methodist Children's Home Society","","5000","Detroit, MI
United States","","Human Services » Residential, Custodial Care (Group Home)"
"335","Mercy Education Project","","144600","Detroit, MI
United States","","Educational Institutions » Educational Services and Schools - Other, Educational Institutions » Adult, Continuing Ed, Educational Institutions » Remedial Reading, Reading Encouragement"
"333","Maurice and Jane Sugar Law Center for Economic and Social Justice","","1250000","Detroit, MI
United States","","Crime, Legal Related » Legal Services"
"332","Matrix Theatre Company, Inc","","690100","Detroit, MI
United States","","Arts, Culture, and Humanities » Theatre, Arts, Culture, and Humanities » Arts Education/Schools"
"318","Live from Orchestra Hall digital content - Detroit Symphony Orchestra","","230000","Detroit, MI
United States","","Arts, Culture, and Humanities » Music"
"317","Lions Hearing Center of Michigan","","44700","Detroit, MI
United States","","Human Services » Blind/Visually Impaired Centers, Services"
"316","Life Challenge of Southeastern Michigan","","38146","Detroit, MI
United States","","Human Services » Children's and Youth Services"
"299","Keep Growing Detroit","","450000","76 E Forest Ave
Detroit, MI 48201
United States","800892277","Community Improvement, Capacity Building » Economic Development, Community Improvement, Capacity Building"
"298","KEB & Associates","","84474","Detroit, MI
United States","",""
"297","Kappa Detroit Foundation","","3000","540 Lodge Dr
Detroit, MI 48214
United States","383091767",""
"296","KaBOOM!","","1510000","Detroit, MI
United States","","Recreation, Sports, Leisure, Athletics » Parks and Playgrounds, Community Improvement, Capacity Building » Community/Neighborhood Development, Improvement, Health - General and Rehabilitative » Alliance/Advocacy Organizations"
"295","Junior Achievement of Southeastern Michigan, Inc","","171520","Detroit, MI
United States","","Youth Development » Fundraising and/or Fund Distribution"
"294","Joy-Southfield Community Development Corporation","","306228","Detroit, MI
United States","383622930","Community Improvement, Capacity Building » Community/Neighborhood Development, Improvement, Health - General and Rehabilitative » Health Treatment Facilities (Primarily Outpatient)"
"293","Joy of Jesus, Inc","","54965","Detroit, MI
United States","","Recreation, Sports, Leisure, Athletics » Community Recreational Centers, Youth Development » Youth Centers and Clubs (includes Boys/Girls Clubs) - Multipurpose, Youth Development » Youth Development Programs"
"292","JFM Consulting Group","","122000","Detroit, MI
United States","",""
"291","Jewish Vocational Service Community Workshop","","88000","Detroit, MI
United States","","Employment, Job Related » Vocational Rehabilitation (includes Job Training and Employment for Disabled and Elderly), Human Services » Human Service Organizations"
"290","Jewish Federation of Metropolitan Detroit","","3056668","Detroit, MI
United States","","Philanthropy, Voluntarism, and Grantmaking » Fundraising Organizations that Cross Categories (includes Community Funds/Trusts and Federated Giving Programs), e.g., United Way"
"289","Jefferson East, Inc","","417550","Detroit, MI
United States","","Community Improvement, Capacity Building » Community/Neighborhood Development, Improvement"
"300","Keeping our Produce Safe - Eastside Garden","","700","Detroit, MI
United States","",""
"302","Kendall Community Development Corporation","","100000","Detroit, MI
United States","","Community Improvement, Capacity Building » Economic Development"
"315","Legal Aid and Defender Association","","571777","Detroit, MI
United States","","Crime, Legal Related » Legal Services"
"314","Latino Family Services, Inc","","27250","Detroit, MI
United States","","Human Services » Ethnic/Immigrant Services"
"313","Latin Americans for Social and Economic Development, Inc","","503375","Detroit, MI
United States","","Community Improvement, Capacity Building » Economic Development"
"312","Land Assembly for Neighborhood Development, Inc","","400000","Detroit, MI
United States","","Educational Institutions » Educational Services and Schools - Other"
"311","Lambert Sanctuaries Greater Woodward Community Development Corporation  ","","280100","Detroit, MI
United States","","Community Improvement, Capacity Building » Urban, Community"
"310","L.I.F.T. Women's Resource Center","","188000","Detroit, MI
United States","","Human Services » Human Service Organizations"
"309","L & L Adult Day Care, Inc","","165000","Detroit, MI
United States","","Human Services » Developmentally Disabled Services/Centers"
"307","Knox Presbyterian Church","","18000","Detroit, MI
United States","",""
"305","Knight Detroit Museum Fund","","2250000","Detroit, MI
United States","",""
"304","Knight Detroit Children's Book Fair at Charles H. Wright Museum of African American History","","750000","Detroit, MI
United States","",""
"303","Kidz Times","","1000","Detroit, MI
United States","",""
"288","Jefferson East Business Association","","275000","Detroit, MI
United States","",""
